dept,origin,origin_type,level,seq,dist_m,lng,lat,det_img_file,det_text
醫學院,太子學舍,S,LARGE,56,280,120.2201942,22.99616258,output/output_0998.jpg,"1 person, 1 train, 1 bench"
醫學院,太子學舍,S,LARGE,57,285,120.2203813,22.99832148,output/output_0999.jpg,"6 bicycle, 1 person"
醫學院,太子學舍,S,LARGE,58,290,120.2204571,22.99922119,output/output_1000.jpg,"6 bicycle, 1 person"
醫學院,太子學舍,S,LARGE,59,295,120.2204609,22.99926618,output/output_1001.jpg,"6 bicycle, 1 person"
醫學院,太子學舍,S,LARGE,60,300,120.2204646,22.99931116,output/output_1002.jpg,"9 bicycle, 5 car, 1 person"
醫學院,太子學舍,S,LARGE,61,305,120.2204684,22.99935615,output/output_1003.jpg,"4 car, 7 bicycle, 2 person"
工程系/化工系,太子學舍,S,LARGE,0,0,120.2202151,22.99608995,output/output_1004.jpg,"4 car, 7 bicycle, 2 person"
工程系/化工系,太子學舍,S,LARGE,1,5,120.2202637,22.99608636,output/output_1005.jpg,"9 motorcycle, 2 car"
工程系/化工系,太子學舍,S,LARGE,2,10,120.2203123,22.99608277,output/output_1006.jpg,"7 motorcycle, 3 car, 1 truck"
工程系/化工系,太子學舍,S,LARGE,3,15,120.2203609,22.9960792,output/output_1007.jpg,"1 truck, 14 motorcycle, 5 car"
工程系/化工系,太子學舍,S,LARGE,4,20,120.2204095,22.99607609,output/output_1008.jpg,"3 car, 12 motorcycle"
工程系/化工系,太子學舍,S,LARGE,5,25,120.2204581,22.99607297,output/output_1009.jpg,"3 car, 12 motorcycle"
工程系/化工系,太子學舍,S,LARGE,6,30,120.2205067,22.99606986,output/output_1010.jpg,"1 car, 13 motorcycle"
工程系/化工系,太子學舍,S,LARGE,7,35,120.2205554,22.99606675,output/output_1011.jpg,"1 car, 13 motorcycle"
工程系/化工系,太子學舍,S,LARGE,8,40,120.220604,22.99606364,output/output_1012.jpg,"3 person, 2 motorcycle"
工程系/化工系,太子學舍,S,LARGE,9,45,120.2206526,22.99606052,output/output_1013.jpg,"3 person, 2 motorcycle"
工程系/化工系,太子學舍,S,LARGE,10,50,120.2207012,22.99605741,output/output_1014.jpg,"1 person, 1 traffic light, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,11,55,120.2207499,22.9960543,output/output_1015.jpg,"1 person, 1 traffic light, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,12,60,120.2207985,22.99605118,output/output_1016.jpg,"4 person, 3 car, 5 motorcycle"
工程系/化工系,太子學舍,S,LARGE,13,65,120.2208471,22.99604807,output/output_1017.jpg,"1 person, 1 traffic light, 7 motorcycle"
工程系/化工系,太子學舍,S,LARGE,14,70,120.2208957,22.99604498,output/output_1018.jpg,"3 person, 18 motorcycle, 1 traffic light, 1 car"
工程系/化工系,太子學舍,S,LARGE,15,75,120.2209443,22.99604189,output/output_1019.jpg,"3 person, 18 motorcycle, 1 traffic light, 1 car"
工程系/化工系,太子學舍,S,LARGE,16,80,120.220993,22.99603881,output/output_1020.jpg,"22 motorcycle, 1 truck"
工程系/化工系,太子學舍,S,LARGE,17,85,120.2210416,22.99603607,output/output_1021.jpg,"22 motorcycle, 1 truck"
工程系/化工系,太子學舍,S,LARGE,18,90,120.2210903,22.99603371,output/output_1022.jpg,"1 person, 12 motorcycle, 2 truck, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,19,95,120.221139,22.99603135,output/output_1023.jpg,"1 person, 12 motorcycle, 2 truck, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,20,100,120.2211876,22.99602899,output/output_1024.jpg,"4 person, 3 motorcycle, 1 car, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,21,105,120.2212363,22.99602663,output/output_1025.jpg,"4 person, 3 motorcycle, 1 car, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,22,110,120.221285,22.99602427,output/output_1026.jpg,"15 motorcycle, 2 person, 1 car"
工程系/化工系,太子學舍,S,LARGE,23,115,120.2213337,22.99602191,output/output_1027.jpg,"2 car, 13 motorcycle, 2 person, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,24,120,120.2213823,22.99601955,output/output_1028.jpg,
工程系/化工系,太子學舍,S,LARGE,25,125,120.221431,22.99601719,output/output_1029.jpg,"4 car, 11 motorcycle"
工程系/化工系,太子學舍,S,LARGE,26,130,120.2214797,22.99601483,output/output_1030.jpg,"1 person, 2 motorcycle"
工程系/化工系,太子學舍,S,LARGE,27,135,120.2215283,22.99601247,output/output_1031.jpg,"1 person, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,28,140,120.221577,22.9960101,output/output_1032.jpg,
工程系/化工系,太子學舍,S,LARGE,29,145,120.2216257,22.99600774,output/output_1033.jpg,
工程系/化工系,太子學舍,S,LARGE,30,150,120.2216744,22.99600538,output/output_1034.jpg,
工程系/化工系,太子學舍,S,LARGE,31,155,120.221723,22.99600302,output/output_1035.jpg,"9 bicycle, 6 car, 1 person"
工程系/化工系,太子學舍,S,LARGE,32,160,120.2217717,22.99600066,output/output_1036.jpg,"7 bicycle, 5 car"
工程系/化工系,太子學舍,S,LARGE,33,165,120.2218203,22.99599774,output/output_1037.jpg,19 motorcycle
工程系/化工系,太子學舍,S,LARGE,34,170,120.221869,22.99599463,output/output_1038.jpg,"13 motorcycle, 5 car, 1 person"
工程系/化工系,太子學舍,S,LARGE,35,175,120.2219175,22.99599086,output/output_1039.jpg,"4 car, 2 potted plant, 10 motorcycle"
工程系/化工系,太子學舍,S,LARGE,36,180,120.221961,22.99599237,output/output_1040.jpg,"5 car, 1 potted plant, 12 motorcycle"
工程系/化工系,太子學舍,S,LARGE,37,185,120.2219649,22.99603735,output/output_1041.jpg,"2 person, 2 car, 1 potted plant, 3 motorcycle"
工程系/化工系,太子學舍,S,LARGE,38,190,120.2228204,22.99625448,output/output_1042.jpg,"4 car, 10 motorcycle, 1 person"
工程系/化工系,太子學舍,S,LARGE,39,195,120.2228234,22.99629951,output/output_1043.jpg,"4 car, 10 motorcycle, 1 person"
工程系/化工系,太子學舍,S,LARGE,40,200,120.2228264,22.99634455,output/output_1044.jpg,"2 car, 10 motorcycle, 1 person, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,41,205,120.2228294,22.99638959,output/output_1045.jpg,"2 car, 10 motorcycle, 1 person, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,42,210,120.2228323,22.99643463,output/output_1046.jpg,"2 person, 17 motorcycle, 2 car"
工程系/化工系,太子學舍,S,LARGE,43,215,120.2228353,22.99647966,output/output_1047.jpg,"2 person, 17 motorcycle, 2 car"
工程系/化工系,太子學舍,S,LARGE,44,220,120.2228383,22.9965247,output/output_1048.jpg,"3 car, 2 person, 14 motorcycle"
工程系/化工系,太子學舍,S,LARGE,45,225,120.2228413,22.99656974,output/output_1049.jpg,"3 car, 2 person, 14 motorcycle"
工程系/化工系,太子學舍,S,LARGE,46,230,120.2228443,22.99661478,output/output_1050.jpg,"6 car, 7 motorcycle, 8 person, 1 truck"
工程系/化工系,太子學舍,S,LARGE,47,235,120.2228473,22.99665981,output/output_1051.jpg,"1 car, 11 motorcycle, 1 truck, 1 person"
工程系/化工系,太子學舍,S,LARGE,48,240,120.2228502,22.99670485,output/output_1052.jpg,"1 truck, 7 motorcycle, 4 car, 1 fire hydrant"
工程系/化工系,太子學舍,S,LARGE,49,245,120.2228532,22.99674989,output/output_1053.jpg,"1 truck, 7 motorcycle, 4 car, 1 fire hydrant"
工程系/化工系,太子學舍,S,LARGE,50,250,120.2228562,22.99679493,output/output_1054.jpg,"1 truck, 1 fire hydrant, 7 motorcycle, 2 person, 1 car"
工程系/化工系,太子學舍,S,LARGE,51,255,120.2228592,22.99683996,output/output_1055.jpg,"1 truck, 1 fire hydrant, 1 person, 10 motorcycle, 1 car"
工程系/化工系,太子學舍,S,LARGE,52,260,120.2228622,22.996885,output/output_1056.jpg,"2 car, 11 motorcycle, 2 clock, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,53,265,120.2228652,22.99693004,output/output_1057.jpg,"2 car, 11 motorcycle, 2 clock, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,54,270,120.2228681,22.99697508,output/output_1058.jpg,"12 motorcycle, 1 car, 2 clock, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,55,275,120.2228711,22.99702011,output/output_1059.jpg,"12 motorcycle, 1 car, 2 clock, 1 bicycle"
工程系/化工系,太子學舍,S,LARGE,56,280,120.2228741,22.99706515,output/output_1060.jpg,"1 potted plant, 2 car, 12 motorcycle, 2 bicycle, 1 person"
工程系/化工系,太子學舍,S,LARGE,57,285,120.2228771,22.99711019,output/output_1061.jpg,"1 potted plant, 2 car, 12 motorcycle, 2 bicycle, 1 person"
工程系/化工系,太子學舍,S,LARGE,58,290,120.2228801,22.99715523,output/output_1062.jpg,"1 car, 3 motorcycle, 1 truck"
工程系/化工系,太子學舍,S,LARGE,59,295,120.222883,22.99720026,output/output_1063.jpg,"1 car, 3 motorcycle, 1 truck"
工程系/化工系,太子學舍,S,LARGE,60,300,120.222886,22.9972453,output/output_1064.jpg,"1 car, 3 motorcycle, 1 truck"
工程系/化工系,太子學舍,S,LARGE,61,305,120.222889,22.99729034,output/output_1065.jpg,"4 car, 3 bicycle, 3 person, 7 motorcycle, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,62,310,120.222892,22.99733538,output/output_1066.jpg,"4 car, 3 bicycle, 3 person, 7 motorcycle, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,63,315,120.222895,22.99738041,output/output_1067.jpg,"4 car, 8 motorcycle, 8 person, 1 traffic light, 3 potted plant"
工程系/化工系,太子學舍,S,LARGE,64,320,120.222898,22.99742545,output/output_1068.jpg,"4 car, 8 motorcycle, 8 person, 1 traffic light, 3 potted plant"
工程系/化工系,太子學舍,S,LARGE,65,325,120.2229009,22.99747049,output/output_1069.jpg,"5 car, 6 person, 2 motorcycle"
工程系/化工系,太子學舍,S,LARGE,66,330,120.2229039,22.99751553,output/output_1070.jpg,"4 car, 3 person, 1 motorcycle"
工程系/化工系,太子學舍,S,LARGE,67,335,120.2229069,22.99756056,output/output_1071.jpg,"4 person, 3 motorcycle, 1 bicycle, 1 traffic light"
工程系/化工系,太子學舍,S,LARGE,68,340,120.2229099,22.9976056,output/output_1072.jpg,"3 person, 1 bicycle, 1 traffic light, 1 motorcycle, 1 car"
工程系/化工系,太子學舍,S,LARGE,69,345,120.2229129,22.99765064,output/output_1073.jpg,"5 motorcycle, 12 person, 1 car"
醫學院,成功廳,S,LARGE,0,0,120.2153114,22.9978088,output/output_1074.jpg,"5 car, 9 person, 1 truck, 2 motorcycle, 1 traffic light"
醫學院,成功廳,S,LARGE,1,5,120.2153201,22.9978532,output/output_1075.jpg,"2 person, 1 motorcycle, 2 bicycle"
醫學院,成功廳,S,LARGE,2,10,120.2153287,22.99789761,output/output_1076.jpg,"1 person, 1 car"
醫學院,成功廳,S,LARGE,3,15,120.2153374,22.99794201,output/output_1077.jpg,"1 fire hydrant, 1 car"
醫學院,成功廳,S,LARGE,4,20,120.2153461,22.99798641,output/output_1078.jpg,"1 fire hydrant, 1 car"
醫學院,成功廳,S,LARGE,5,25,120.2153547,22.99803082,output/output_1079.jpg,
醫學院,成功廳,S,LARGE,6,30,120.2153634,22.99807522,output/output_1080.jpg,
醫學院,成功廳,S,LARGE,7,35,120.215372,22.99811962,output/output_1081.jpg,1 person
醫學院,成功廳,S,LARGE,8,40,120.2153807,22.99816403,output/output_1082.jpg,
醫學院,成功廳,S,LARGE,9,45,120.2153894,22.99820843,output/output_1083.jpg,1 car
醫學院,成功廳,S,LARGE,10,50,120.215398,22.99825283,output/output_1084.jpg,"1 car, 1 potted plant"
醫學院,成功廳,S,LARGE,11,55,120.2154067,22.99829724,output/output_1085.jpg,"1 car, 1 potted plant"
醫學院,成功廳,S,LARGE,12,60,120.2154154,22.99834164,output/output_1086.jpg,"1 car, 1 potted plant"
醫學院,成功廳,S,LARGE,13,65,120.2154028,22.99838455,output/output_1087.jpg,1 car
醫學院,成功廳,S,LARGE,14,70,120.2153958,22.99842883,output/output_1088.jpg,1 car
醫學院,成功廳,S,LARGE,15,75,120.2153932,22.99847388,output/output_1089.jpg,1 car
醫學院,成功廳,S,LARGE,16,80,120.2153906,22.99851894,output/output_1090.jpg,1 car
醫學院,成功廳,S,LARGE,17,85,120.215388,22.998564,output/output_1091.jpg,1 car
醫學院,成功廳,S,LARGE,18,90,120.2153854,22.99860906,output/output_1092.jpg,"1 car, 1 bicycle"
醫學院,成功廳,S,LARGE,19,95,120.2153828,22.99865411,output/output_1093.jpg,1 car
醫學院,成功廳,S,LARGE,20,100,120.2153802,22.99869917,output/output_1094.jpg,2 car
醫學院,成功廳,S,LARGE,21,105,120.2153776,22.99874423,output/output_1095.jpg,2 car
醫學院,成功廳,S,LARGE,22,110,120.2153749,22.99878928,output/output_1096.jpg,3 car
醫學院,成功廳,S,LARGE,23,115,120.2153723,22.99883434,output/output_1097.jpg,"3 car, 2 person"
醫學院,成功廳,S,LARGE,24,120,120.2153697,22.9988794,output/output_1098.jpg,
醫學院,成功廳,S,LARGE,25,125,120.216582,22.99879351,output/output_1099.jpg,
醫學院,成功廳,S,LARGE,26,130,120.2165915,22.99883777,output/output_1100.jpg,
醫學院,成功廳,S,LARGE,27,135,120.216601,22.99888203,output/output_1101.jpg,1 person
醫學院,成功廳,S,LARGE,28,140,120.2166104,22.99892629,output/output_1102.jpg,1 person
醫學院,成功廳,S,LARGE,29,145,120.2166199,22.99897056,output/output_1103.jpg,1 car
醫學院,成功廳,S,LARGE,30,150,120.2166294,22.99901482,output/output_1104.jpg,1 stop sign
醫學院,成功廳,S,LARGE,31,155,120.2166388,22.99905908,output/output_1105.jpg,1 person
醫學院,成功廳,S,LARGE,32,160,120.2166483,22.99910335,output/output_1106.jpg,1 person
醫學院,成功廳,S,LARGE,33,165,120.2166578,22.99914761,output/output_1107.jpg,
醫學院,成功廳,S,LARGE,34,170,120.2166672,22.99919187,output/output_1108.jpg,"9 car, 2 person"
醫學院,成功廳,S,LARGE,35,175,120.2166767,22.99923614,output/output_1109.jpg,"9 car, 2 person"
醫學院,成功廳,S,LARGE,36,180,120.2166861,22.9992804,output/output_1110.jpg,11 car
醫學院,成功廳,S,LARGE,37,185,120.2167166,22.99941279,output/output_1111.jpg,11 car
醫學院,成功廳,S,LARGE,38,190,120.2167264,22.99945693,output/output_1112.jpg,"9 car, 1 truck"
醫學院,成功廳,S,LARGE,39,195,120.2167298,22.99950194,output/output_1113.jpg,"9 car, 1 truck"
醫學院,成功廳,S,LARGE,40,200,120.2167332,22.99954695,output/output_1114.jpg,"9 car, 1 truck"
醫學院,成功廳,S,LARGE,41,205,120.2167366,22.99959196,output/output_1115.jpg,2 car
醫學院,成功廳,S,LARGE,42,210,120.21674,22.99963697,output/output_1116.jpg,2 car
醫學院,成功廳,S,LARGE,43,215,120.2167434,22.99968198,output/output_1117.jpg,2 car
醫學院,成功廳,S,LARGE,44,220,120.2167468,22.99972699,output/output_1118.jpg,1 car
醫學院,成功廳,S,LARGE,45,225,120.2167502,22.99977201,output/output_1119.jpg,1 car
資工系,成功廳,S,LARGE,0,0,120.2153048,22.99776409,output/output_1120.jpg,1 bicycle
資工系,成功廳,S,LARGE,1,5,120.2152983,22.99771938,output/output_1121.jpg,1 bicycle
資工系,成功廳,S,LARGE,2,10,120.2152917,22.99767467,output/output_1122.jpg,1 bicycle
資工系,成功廳,S,LARGE,3,15,120.2152851,22.99762996,output/output_1123.jpg,"1 person, 1 car"
資工系,成功廳,S,LARGE,4,20,120.2152786,22.99758525,output/output_1124.jpg,"1 person, 1 car"
資工系,成功廳,S,LARGE,5,25,120.2153023,22.99755922,output/output_1125.jpg,"1 person, 3 car, 1 bicycle"
資工系,成功廳,S,LARGE,6,30,120.2153494,22.99754758,output/output_1126.jpg,"1 person, 3 car, 1 bicycle"
資工系,成功廳,S,LARGE,7,35,120.2153965,22.99753594,output/output_1127.jpg,"1 person, 3 car, 1 bicycle"
資工系,成功廳,S,LARGE,8,40,120.2154436,22.9975243,output/output_1128.jpg,"2 car, 1 bicycle"
資工系,成功廳,S,LARGE,9,45,120.2154907,22.99751266,output/output_1129.jpg,"2 car, 1 bicycle"
資工系,成功廳,S,LARGE,10,50,120.2155378,22.99750102,output/output_1130.jpg,"2 car, 1 bicycle"
資工系,成功廳,S,LARGE,11,55,120.2155848,22.99748938,output/output_1131.jpg,"2 car, 1 bicycle"
資工系,成功廳,S,LARGE,12,60,120.2156319,22.99747774,output/output_1132.jpg,
資工系,成功廳,S,LARGE,13,65,120.215679,22.99746609,output/output_1133.jpg,"13 car, 1 stop sign"
資工系,成功廳,S,LARGE,14,70,120.2157261,22.99745445,output/output_1134.jpg,"10 car, 1 person"
資工系,成功廳,S,LARGE,15,75,120.2157732,22.99744281,output/output_1135.jpg,"10 car, 1 person"
資工系,成功廳,S,LARGE,16,80,120.2158203,22.99743117,output/output_1136.jpg,12 car
資工系,成功廳,S,LARGE,17,85,120.2158682,22.99742277,output/output_1137.jpg,12 car
資工系,成功廳,S,LARGE,18,90,120.2159161,22.99741458,output/output_1138.jpg,10 car
資工系,成功廳,S,LARGE,19,95,120.215964,22.99740638,output/output_1139.jpg,10 car
資工系,成功廳,S,LARGE,20,100,120.216012,22.99739818,output/output_1140.jpg,10 car
資工系,成功廳,S,LARGE,21,105,120.2160599,22.99738999,output/output_1141.jpg,9 car
工程系/化工系,成功廳,S,LARGE,0,0,120.2154775,22.99838362,output/output_1142.jpg,9 car
工程系/化工系,成功廳,S,LARGE,1,5,120.2155253,22.99837472,output/output_1143.jpg,9 car
工程系/化工系,成功廳,S,LARGE,2,10,120.2155731,22.99836583,output/output_1144.jpg,"6 person, 1 bench"
工程系/化工系,成功廳,S,LARGE,3,15,120.2156209,22.99835694,output/output_1145.jpg,"7 person, 1 bicycle"
工程系/化工系,成功廳,S,LARGE,4,20,120.2156687,22.99834804,output/output_1146.jpg,"7 car, 1 person"
工程系/化工系,成功廳,S,LARGE,5,25,120.2157165,22.9983394,output/output_1147.jpg,"2 car, 2 bicycle, 1 person, 1 motorcycle"
工程系/化工系,成功廳,S,LARGE,6,30,120.2157644,22.99833082,output/output_1148.jpg,"1 car, 1 bicycle, 1 person"
工程系/化工系,成功廳,S,LARGE,7,35,120.2158122,22.99832223,output/output_1149.jpg,"1 car, 1 bicycle, 1 person"
工程系/化工系,成功廳,S,LARGE,8,40,120.2158601,22.99831365,output/output_1150.jpg,"2 car, 1 bicycle"
工程系/化工系,成功廳,S,LARGE,9,45,120.2159079,22.99830507,output/output_1151.jpg,
工程系/化工系,成功廳,S,LARGE,10,50,120.2159558,22.99829647,output/output_1152.jpg,
工程系/化工系,成功廳,S,LARGE,11,55,120.2160036,22.99828784,output/output_1153.jpg,2 person
工程系/化工系,成功廳,S,LARGE,12,60,120.2160513,22.99827848,output/output_1154.jpg,
工程系/化工系,成功廳,S,LARGE,13,65,120.2160989,22.99826868,output/output_1155.jpg,"7 person, 8 bicycle"
工程系/化工系,成功廳,S,LARGE,14,70,120.2161464,22.99825887,output/output_1156.jpg,"7 person, 8 bicycle"
工程系/化工系,成功廳,S,LARGE,15,75,120.216194,22.99824906,output/output_1157.jpg,"9 person, 16 bicycle"
工程系/化工系,成功廳,S,LARGE,16,80,120.2162416,22.99823928,output/output_1158.jpg,"3 person, 10 bicycle"
工程系/化工系,成功廳,S,LARGE,17,85,120.2162894,22.99823052,output/output_1159.jpg,"6 bicycle, 3 person"
工程系/化工系,成功廳,S,LARGE,18,90,120.2163372,22.99822176,output/output_1160.jpg,"4 person, 9 bicycle"
工程系/化工系,成功廳,S,LARGE,19,95,120.216385,22.998213,output/output_1161.jpg,"4 person, 9 bicycle"
工程系/化工系,成功廳,S,LARGE,20,100,120.2164328,22.99820424,output/output_1162.jpg,"4 person, 9 bicycle"
工程系/化工系,成功廳,S,LARGE,21,105,120.2164806,22.99819548,output/output_1163.jpg,"4 person, 9 bicycle"
工程系/化工系,成功廳,S,LARGE,22,110,120.2165285,22.99818673,output/output_1164.jpg,"4 person, 9 bicycle"
工程系/化工系,成功廳,S,LARGE,23,115,120.2165763,22.99817797,output/output_1165.jpg,9 bicycle
工程系/化工系,成功廳,S,LARGE,24,120,120.2166241,22.99816921,output/output_1166.jpg,9 bicycle
工程系/化工系,成功廳,S,LARGE,25,125,120.2166719,22.99816045,output/output_1167.jpg,6 bicycle
工程系/化工系,成功廳,S,LARGE,26,130,120.2167197,22.99815169,output/output_1168.jpg,6 bicycle
工程系/化工系,成功廳,S,LARGE,27,135,120.2167675,22.99814293,output/output_1169.jpg,"6 bicycle, 4 person"
工程系/化工系,成功廳,S,LARGE,28,140,120.2168153,22.99813417,output/output_1170.jpg,"6 bicycle, 4 person"
工程系/化工系,成功廳,S,LARGE,29,145,120.2168631,22.99812541,output/output_1171.jpg,5 bicycle
工程系/化工系,成功廳,S,LARGE,30,150,120.216911,22.99811665,output/output_1172.jpg,"9 bicycle, 1 person"
工程系/化工系,成功廳,S,LARGE,31,155,120.2169588,22.99810789,output/output_1173.jpg,"9 bicycle, 1 person"
工程系/化工系,成功廳,S,LARGE,32,160,120.2179306,22.99846886,output/output_1174.jpg,"9 bicycle, 1 person"
醫學院,成大醫院,S,LARGE,0,0,120.2190496,23.0022108,output/output_1175.jpg,1 bicycle
醫學院,成大醫院,S,LARGE,1,5,120.2190235,23.00219163,output/output_1176.jpg,
醫學院,成大醫院,S,LARGE,2,10,120.2190201,23.00214662,output/output_1177.jpg,
醫學院,成大醫院,S,LARGE,3,15,120.2190168,23.00210161,output/output_1178.jpg,3 car
醫學院,成大醫院,S,LARGE,4,20,120.2190134,23.00205659,output/output_1179.jpg,3 car
醫學院,成大醫院,S,LARGE,5,25,120.21901,23.00201158,output/output_1180.jpg,7 car
醫學院,成大醫院,S,LARGE,6,30,120.2189766,23.00198596,output/output_1181.jpg,8 car
醫學院,成大醫院,S,LARGE,7,35,120.2189321,23.00196744,output/output_1182.jpg,8 car
醫學院,成大醫院,S,LARGE,8,40,120.2188877,23.00194893,output/output_1183.jpg,3 car
醫學院,成大醫院,S,LARGE,9,45,120.2188432,23.00193042,output/output_1184.jpg,3 car
醫學院,成大醫院,S,LARGE,10,50,120.2187988,23.00191191,output/output_1185.jpg,3 car
醫學院,成大醫院,S,LARGE,11,55,120.2187543,23.0018934,output/output_1186.jpg,1 car
醫學院,成大醫院,S,LARGE,12,60,120.2187239,23.00186597,output/output_1187.jpg,
醫學院,成大醫院,S,LARGE,13,65,120.2187214,23.00182091,output/output_1188.jpg,1 stop sign
醫學院,成大醫院,S,LARGE,14,70,120.2187189,23.00177585,output/output_1189.jpg,1 stop sign
醫學院,成大醫院,S,LARGE,15,75,120.2187163,23.00173079,output/output_1190.jpg,1 stop sign
醫學院,成大醫院,S,LARGE,16,80,120.2187138,23.00168573,output/output_1191.jpg,
醫學院,成大醫院,S,LARGE,17,85,120.2187112,23.00164067,output/output_1192.jpg,
醫學院,成大醫院,S,LARGE,18,90,120.2187087,23.00159561,output/output_1193.jpg,
醫學院,成大醫院,S,LARGE,19,95,120.2187061,23.00155055,output/output_1194.jpg,
醫學院,成大醫院,S,LARGE,20,100,120.2187036,23.00150549,output/output_1195.jpg,
醫學院,成大醫院,S,LARGE,21,105,120.218701,23.00146043,output/output_1196.jpg,
醫學院,成大醫院,S,LARGE,22,110,120.2186986,23.00141536,output/output_1197.jpg,
醫學院,成大醫院,S,LARGE,23,115,120.2186966,23.00137028,output/output_1198.jpg,
醫學院,成大醫院,S,LARGE,24,120,120.2186945,23.0013252,output/output_1199.jpg,
醫學院,成大醫院,S,LARGE,25,125,120.2186924,23.00128012,output/output_1200.jpg,
醫學院,成大醫院,S,LARGE,26,130,120.2186903,23.00123504,output/output_1201.jpg,"3 person, 1 handbag"
醫學院,成大醫院,S,LARGE,27,135,120.2186883,23.00118996,output/output_1202.jpg,"3 person, 1 handbag"
醫學院,成大醫院,S,LARGE,28,140,120.2186862,23.00114488,output/output_1203.jpg,"2 bicycle, 1 potted plant"
醫學院,成大醫院,S,LARGE,29,145,120.2187053,23.00110447,output/output_1204.jpg,"2 bicycle, 1 potted plant"
資工系,成大醫院,S,LARGE,0,0,120.2187273,23.00097672,output/output_1205.jpg,
資工系,成大醫院,S,LARGE,1,5,120.2187227,23.0009318,output/output_1206.jpg,
資工系,成大醫院,S,LARGE,2,10,120.2187181,23.00088688,output/output_1207.jpg,1 person
資工系,成大醫院,S,LARGE,3,15,120.2187135,23.00084195,output/output_1208.jpg,"7 car, 2 person"
資工系,成大醫院,S,LARGE,4,20,120.2187139,23.00080085,output/output_1209.jpg,"17 car, 1 person"
資工系,成大醫院,S,LARGE,5,25,120.2187625,23.0007971,output/output_1210.jpg,"10 car, 2 person"
資工系,成大醫院,S,LARGE,6,30,120.2188111,23.00079334,output/output_1211.jpg,"9 car, 4 person"
資工系,成大醫院,S,LARGE,7,35,120.2188596,23.00078958,output/output_1212.jpg,"9 car, 4 person"
資工系,成大醫院,S,LARGE,8,40,120.2189082,23.00078583,output/output_1213.jpg,"2 person, 4 car"
資工系,成大醫院,S,LARGE,9,45,120.2189568,23.00078207,output/output_1214.jpg,"12 car, 3 person, 3 motorcycle"
資工系,成大醫院,S,LARGE,10,50,120.2190053,23.00077831,output/output_1215.jpg,"16 car, 11 person, 2 motorcycle, 1 umbrella"
資工系,成大醫院,S,LARGE,11,55,120.2190539,23.00077456,output/output_1216.jpg,"16 car, 11 person, 2 motorcycle, 1 umbrella"
資工系,成大醫院,S,LARGE,12,60,120.2191025,23.0007708,output/output_1217.jpg,"16 car, 7 person, 2 motorcycle, 1 traffic light"
資工系,成大醫院,S,LARGE,13,65,120.2191511,23.00076704,output/output_1218.jpg,"16 car, 7 person, 2 motorcycle, 1 traffic light"
資工系,成大醫院,S,LARGE,14,70,120.2191996,23.00076329,output/output_1219.jpg,"16 car, 7 person, 2 motorcycle, 1 traffic light"
資工系,成大醫院,S,LARGE,15,75,120.2192482,23.00075954,output/output_1220.jpg,"17 car, 3 person, 1 truck, 1 traffic light, 1 bus, 1 motorcycle"
資工系,成大醫院,S,LARGE,16,80,120.2192968,23.00075604,output/output_1221.jpg,"15 car, 1 train"
資工系,成大醫院,S,LARGE,17,85,120.2193454,23.00075254,output/output_1222.jpg,"13 car, 2 motorcycle, 1 person"
資工系,成大醫院,S,LARGE,18,90,120.219394,23.00074904,output/output_1223.jpg,"13 car, 2 motorcycle, 1 person"
資工系,成大醫院,S,LARGE,19,95,120.2194426,23.00074554,output/output_1224.jpg,"13 car, 2 motorcycle, 1 person"
資工系,成大醫院,S,LARGE,20,100,120.2194912,23.00074204,output/output_1225.jpg,15 car
資工系,成大醫院,S,LARGE,21,105,120.2195398,23.00073854,output/output_1226.jpg,15 car
資工系,成大醫院,S,LARGE,22,110,120.2195884,23.00073504,output/output_1227.jpg,12 car
資工系,成大醫院,S,LARGE,23,115,120.2196369,23.00073154,output/output_1228.jpg,12 car
資工系,成大醫院,S,LARGE,24,120,120.2196855,23.00072804,output/output_1229.jpg,"11 car, 3 person"
資工系,成大醫院,S,LARGE,25,125,120.2197341,23.00072455,output/output_1230.jpg,"10 car, 5 person"
資工系,成大醫院,S,LARGE,26,130,120.2197827,23.00072105,output/output_1231.jpg,"14 car, 12 person"
資工系,成大醫院,S,LARGE,27,135,120.2198313,23.00071755,output/output_1232.jpg,12 car
資工系,成大醫院,S,LARGE,28,140,120.2198799,23.00071405,output/output_1233.jpg,12 car
資工系,成大醫院,S,LARGE,29,145,120.2199285,23.00071055,output/output_1234.jpg,12 car
